age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
28,housemaid,single,tertiary,no,19,no,no,cellular,17,4,149,1,-1,0,,yes,2014-04-17 00:00:00
27,blue-collar,single,primary,no,232,yes,no,cellular,26,10,701,2,-1,0,,yes,2014-10-26 00:00:00
22,unemployed,single,tertiary,no,993,no,no,cellular,28,7,115,3,93,1,other,yes,2014-07-28 00:00:00
27,blue-collar,single,secondary,no,535,no,no,cellular,13,5,159,1,87,3,success,yes,2014-05-13 00:00:00
34,technician,married,tertiary,no,127,no,no,cellular,3,6,117,1,-1,0,,yes,2014-06-03 00:00:00
62,housemaid,married,tertiary,no,1528,no,no,cellular,15,10,134,2,184,1,success,yes,2014-10-15 00:00:00
36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,7,830,1,-1,0,,yes,2014-07-16 00:00:00
47,services,divorced,tertiary,no,1639,no,no,cellular,12,1,349,1,-1,0,,yes,2014-01-12 00:00:00
32,admin,married,secondary,no,0,yes,no,cellular,30,4,177,2,-1,0,,yes,2014-04-30 00:00:00
33,admin,married,secondary,no,-370,yes,no,cellular,7,5,261,1,345,1,failure,yes,2014-05-07 00:00:00
27,technician,single,tertiary,no,11862,no,no,cellular,25,11,285,2,97,7,success,yes,2014-11-25 00:00:00
35,management,married,tertiary,no,323,no,no,cellular,11,1,261,2,-1,0,,yes,2014-01-11 00:00:00
47,housemaid,married,secondary,no,3940,yes,no,cellular,5,8,226,3,97,2,failure,yes,2014-08-05 00:00:00
57,management,divorced,tertiary,no,8897,yes,no,cellular,12,8,865,2,-1,0,,yes,2014-08-12 00:00:00
26,technician,single,secondary,no,2002,no,no,cellular,29,1,146,1,-1,0,,yes,2014-01-29 00:00:00
46,blue-collar,married,secondary,no,668,yes,no,,15,5,1263,2,-1,0,,yes,2014-05-15 00:00:00
58,services,married,primary,no,2946,yes,no,cellular,14,5,467,1,-1,0,,yes,2014-05-14 00:00:00
43,services,married,tertiary,no,4216,no,no,cellular,24,12,150,2,195,2,success,yes,2014-12-24 00:00:00
49,services,married,primary,no,0,yes,no,cellular,6,5,445,2,166,3,failure,yes,2014-05-06 00:00:00
34,technician,married,tertiary,no,23076,no,no,cellular,26,5,243,2,35,6,other,yes,2014-05-26 00:00:00
28,unemployed,married,primary,no,7459,yes,no,cellular,2,2,981,5,269,2,failure,yes,2014-02-02 00:00:00
33,blue-collar,married,primary,no,5,yes,no,cellular,17,4,1007,2,-1,0,,yes,2014-04-17 00:00:00
25,student,single,secondary,no,4147,no,no,cellular,14,8,211,3,-1,0,,yes,2014-08-14 00:00:00
26,services,single,tertiary,no,0,no,yes,telephone,1,7,261,4,-1,0,,yes,2014-07-01 00:00:00
32,admin,single,secondary,no,131,yes,no,cellular,22,6,522,1,183,2,success,yes,2014-06-22 00:00:00
29,management,married,secondary,no,231,no,no,cellular,14,5,1075,1,14,1,failure,yes,2014-05-14 00:00:00
30,management,single,tertiary,no,720,no,no,cellular,15,1,1265,4,210,4,other,yes,2014-01-15 00:00:00
23,technician,single,secondary,no,598,no,no,cellular,11,11,406,1,195,1,failure,yes,2014-11-11 00:00:00
41,technician,married,secondary,no,1819,no,no,cellular,22,9,397,1,371,3,failure,yes,2014-09-22 00:00:00
66,management,married,secondary,no,587,no,no,cellular,12,5,457,2,392,2,success,yes,2014-05-12 00:00:00
62,retired,married,secondary,no,1495,no,no,cellular,13,10,896,1,57,2,success,yes,2014-10-13 00:00:00
28,self-employed,single,tertiary,no,442,no,no,cellular,19,6,474,3,95,3,other,yes,2014-06-19 00:00:00
33,management,married,tertiary,no,271,yes,no,cellular,13,11,182,2,91,2,success,yes,2014-11-13 00:00:00
77,retired,married,primary,no,29340,no,no,cellular,15,3,257,1,91,2,other,yes,2014-03-15 00:00:00
54,management,married,tertiary,no,1014,no,yes,cellular,30,4,240,1,162,2,failure,yes,2014-04-30 00:00:00
50,management,married,tertiary,no,2366,no,no,cellular,28,1,816,2,149,1,other,yes,2014-01-28 00:00:00
31,housemaid,single,primary,no,26965,no,no,cellular,21,4,654,2,-1,0,,yes,2014-04-21 00:00:00
45,management,single,tertiary,no,1411,no,no,cellular,7,9,800,2,102,3,failure,yes,2014-09-07 00:00:00
30,management,single,tertiary,no,617,no,no,cellular,27,2,192,2,-1,0,,yes,2014-02-27 00:00:00
40,technician,divorced,tertiary,no,4736,yes,no,cellular,11,2,285,2,-1,0,,yes,2014-02-11 00:00:00
67,retired,married,,no,2540,no,no,telephone,14,9,279,3,92,9,success,yes,2014-09-14 00:00:00
39,services,single,secondary,no,403,yes,no,cellular,7,5,1262,3,-1,0,,yes,2014-05-07 00:00:00
20,blue-collar,single,secondary,no,423,yes,no,cellular,16,4,498,1,-1,0,,yes,2014-04-16 00:00:00
31,management,married,tertiary,no,131,no,no,cellular,18,2,332,2,-1,0,,yes,2014-02-18 00:00:00
31,admin,single,tertiary,no,4041,no,no,cellular,30,4,1034,2,-1,0,,yes,2014-04-30 00:00:00
33,management,married,tertiary,no,273,yes,no,,16,5,803,1,-1,0,,yes,2014-05-16 00:00:00
45,blue-collar,married,primary,no,101,yes,no,,12,5,460,5,-1,0,,yes,2014-05-12 00:00:00
45,admin,married,secondary,no,0,no,yes,telephone,15,7,533,3,-1,0,,yes,2014-07-15 00:00:00
31,technician,single,secondary,no,2544,no,no,cellular,15,7,252,1,184,3,success,yes,2014-07-15 00:00:00
33,technician,married,tertiary,no,1699,no,no,cellular,6,11,178,2,94,1,success,yes,2014-11-06 00:00:00
41,blue-collar,married,secondary,no,2689,yes,no,cellular,15,4,135,1,-1,0,,yes,2014-04-15 00:00:00
31,management,married,tertiary,no,3160,yes,no,cellular,26,4,688,2,-1,0,,yes,2014-04-26 00:00:00
50,housemaid,married,secondary,no,388,no,no,cellular,11,3,203,2,-1,0,,yes,2014-03-11 00:00:00
56,retired,married,secondary,no,393,no,yes,cellular,26,7,183,1,221,2,failure,yes,2014-07-26 00:00:00
28,student,single,secondary,no,69,no,no,cellular,30,1,532,2,-1,0,,yes,2014-01-30 00:00:00
35,technician,single,tertiary,no,2658,yes,no,cellular,19,8,768,2,141,3,failure,yes,2014-08-19 00:00:00
30,services,single,secondary,yes,-366,yes,no,cellular,18,7,516,1,-1,0,,yes,2014-07-18 00:00:00
64,retired,married,secondary,no,466,yes,no,cellular,18,10,526,1,-1,0,,yes,2014-10-18 00:00:00
32,student,single,tertiary,no,64,no,no,cellular,30,6,598,4,105,5,failure,yes,2014-06-30 00:00:00
29,blue-collar,married,secondary,no,580,yes,yes,cellular,17,4,1311,2,-1,0,,yes,2014-04-17 00:00:00
29,management,single,secondary,no,3317,no,yes,telephone,4,5,640,7,-1,0,,yes,2014-05-04 00:00:00
51,blue-collar,married,secondary,no,955,no,yes,cellular,17,12,221,3,-1,0,,yes,2014-12-17 00:00:00
40,housemaid,single,tertiary,no,7441,no,no,cellular,31,7,1461,6,-1,0,,yes,2014-07-31 00:00:00
45,technician,married,tertiary,no,377,yes,no,,19,6,835,3,-1,0,,yes,2014-06-19 00:00:00
36,admin,single,tertiary,no,994,no,no,cellular,6,5,211,1,90,6,success,yes,2014-05-06 00:00:00
31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,6,166,2,-1,0,,yes,2014-06-05 00:00:00
43,services,married,secondary,no,-236,yes,no,cellular,28,7,745,7,-1,0,,yes,2014-07-28 00:00:00
42,services,married,secondary,no,774,no,no,cellular,28,1,997,1,-1,0,,yes,2014-01-28 00:00:00
46,admin,married,secondary,no,659,yes,no,telephone,29,7,1127,11,-1,0,,yes,2014-07-29 00:00:00
34,technician,married,tertiary,no,149,no,no,cellular,22,8,739,2,-1,0,,yes,2014-08-22 00:00:00
52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,7,753,2,-1,0,,yes,2014-07-17 00:00:00
47,admin,married,secondary,no,290,yes,no,cellular,22,7,1352,2,-1,0,,yes,2014-07-22 00:00:00
40,student,single,secondary,no,595,yes,no,cellular,3,6,406,2,-1,0,,yes,2014-06-03 00:00:00
26,student,single,secondary,no,4613,no,no,cellular,28,5,663,3,196,2,other,yes,2014-05-28 00:00:00
45,technician,married,secondary,no,0,yes,no,cellular,7,12,344,1,-1,0,,yes,2014-12-07 00:00:00
55,retired,divorced,secondary,no,2204,no,no,cellular,22,2,261,1,264,1,failure,yes,2014-02-22 00:00:00
42,unemployed,married,tertiary,no,576,no,no,cellular,3,6,447,2,96,1,success,yes,2014-06-03 00:00:00
40,management,single,tertiary,no,3840,yes,no,cellular,24,9,232,2,409,2,success,yes,2014-09-24 00:00:00
43,technician,married,secondary,no,1358,no,no,cellular,10,3,159,3,-1,0,,yes,2014-03-10 00:00:00
26,student,single,tertiary,no,5169,yes,no,cellular,25,5,397,1,35,2,failure,yes,2014-05-25 00:00:00
31,blue-collar,married,secondary,no,0,yes,no,,10,8,97,1,782,1,other,yes,2014-08-10 00:00:00
31,management,single,tertiary,no,533,no,no,cellular,11,2,144,1,91,9,success,yes,2014-02-11 00:00:00
29,services,single,tertiary,no,1788,no,no,cellular,27,10,353,1,-1,0,,yes,2014-10-27 00:00:00
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,8,137,2,104,3,success,yes,2014-08-12 00:00:00
35,management,single,tertiary,no,80,no,no,cellular,4,9,434,2,94,1,other,yes,2014-09-04 00:00:00
36,technician,single,secondary,no,3254,yes,no,,27,10,207,1,-1,0,,yes,2014-10-27 00:00:00
30,admin,single,secondary,no,1309,no,no,cellular,28,1,622,1,-1,0,,yes,2014-01-28 00:00:00
48,management,married,tertiary,no,0,no,yes,cellular,19,2,204,4,182,1,success,yes,2014-02-19 00:00:00
33,management,single,,no,1534,yes,no,cellular,11,7,1041,2,-1,0,,yes,2014-07-11 00:00:00
36,management,married,tertiary,no,535,no,no,cellular,20,4,150,2,-1,0,,yes,2014-04-20 00:00:00
46,admin,married,secondary,no,368,no,no,cellular,20,8,293,1,90,4,other,yes,2014-08-20 00:00:00
35,unemployed,single,tertiary,no,415,no,no,cellular,4,5,164,2,89,2,success,yes,2014-05-04 00:00:00
46,technician,married,secondary,no,3434,no,yes,cellular,8,6,148,2,101,1,success,yes,2014-06-08 00:00:00
32,admin,married,secondary,no,35,no,no,cellular,17,12,324,3,126,3,success,yes,2014-12-17 00:00:00
46,services,married,secondary,no,2948,no,no,cellular,21,11,893,1,-1,0,,yes,2014-11-21 00:00:00
54,housemaid,married,tertiary,no,2473,no,no,cellular,5,3,607,2,-1,0,,yes,2014-03-05 00:00:00
36,management,married,tertiary,no,1133,yes,no,cellular,4,8,293,1,181,2,other,yes,2014-08-04 00:00:00
29,admin,single,secondary,no,306,yes,no,cellular,18,5,774,4,-1,0,,yes,2014-05-18 00:00:00
58,management,married,secondary,no,-382,no,no,cellular,31,7,644,12,-1,0,,yes,2014-07-31 00:00:00
35,admin,divorced,secondary,no,1224,yes,no,cellular,3,11,187,1,-1,0,,yes,2014-11-03 00:00:00
30,management,single,tertiary,no,5359,no,no,cellular,27,5,119,1,98,1,success,yes,2014-05-27 00:00:00
31,technician,married,tertiary,no,2166,no,no,cellular,13,7,577,6,182,2,success,yes,2014-07-13 00:00:00
35,management,married,tertiary,no,925,no,no,cellular,8,6,200,4,-1,0,,yes,2014-06-08 00:00:00
36,management,married,tertiary,no,495,no,no,cellular,5,8,157,3,97,2,success,yes,2014-08-05 00:00:00
34,admin,married,secondary,no,2374,yes,no,cellular,9,11,161,1,209,2,failure,yes,2014-11-09 00:00:00
28,student,single,secondary,no,1925,no,no,cellular,25,5,252,1,88,4,failure,yes,2014-05-25 00:00:00
23,services,single,secondary,no,279,yes,no,cellular,18,5,843,1,370,1,failure,yes,2014-05-18 00:00:00
46,blue-collar,married,,no,842,yes,no,telephone,8,5,833,1,-1,0,,yes,2014-05-08 00:00:00
33,unemployed,single,tertiary,no,6748,no,no,cellular,14,8,1579,2,-1,0,,yes,2014-08-14 00:00:00
25,management,married,tertiary,no,-242,yes,yes,cellular,18,5,600,4,332,4,other,yes,2014-05-18 00:00:00
43,blue-collar,married,primary,no,3917,no,no,cellular,2,3,154,1,-1,0,,yes,2014-03-02 00:00:00
38,technician,single,secondary,no,1711,no,no,telephone,30,9,234,1,-1,0,,yes,2014-09-30 00:00:00
62,retired,married,secondary,no,298,no,no,cellular,17,11,709,2,-1,0,,yes,2014-11-17 00:00:00
33,,married,secondary,no,335,no,no,cellular,4,2,891,2,177,7,failure,yes,2014-02-04 00:00:00
53,management,married,,no,2240,yes,no,cellular,2,6,282,2,385,1,success,yes,2014-06-02 00:00:00
38,technician,married,secondary,no,1478,no,no,cellular,12,8,926,4,-1,0,,yes,2014-08-12 00:00:00
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,9,440,1,280,1,failure,yes,2014-09-06 00:00:00
24,student,single,secondary,no,1234,no,no,cellular,21,7,314,1,156,2,success,yes,2014-07-21 00:00:00
26,management,single,tertiary,no,3704,no,no,cellular,19,8,238,4,-1,0,,yes,2014-08-19 00:00:00
55,blue-collar,married,,no,890,no,no,cellular,22,8,1329,2,-1,0,,yes,2014-08-22 00:00:00
47,management,married,tertiary,no,3663,no,no,cellular,30,3,364,3,-1,0,,yes,2014-03-30 00:00:00
58,blue-collar,single,secondary,no,119,yes,yes,cellular,12,5,985,1,-1,0,,yes,2014-05-12 00:00:00
30,blue-collar,married,secondary,no,167,yes,no,cellular,10,7,255,1,-1,0,,yes,2014-07-10 00:00:00
39,technician,single,secondary,no,1022,yes,no,,20,5,1410,2,-1,0,,yes,2014-05-20 00:00:00
30,admin,single,tertiary,no,305,no,no,cellular,4,2,227,2,-1,0,,yes,2014-02-04 00:00:00
34,blue-collar,divorced,,no,172,no,no,cellular,15,6,177,1,-1,0,,yes,2014-06-15 00:00:00
34,management,married,tertiary,no,3047,no,no,cellular,30,4,317,1,160,5,other,yes,2014-04-30 00:00:00
56,management,married,tertiary,no,616,no,no,cellular,30,4,225,1,83,1,success,yes,2014-04-30 00:00:00
27,services,single,secondary,no,453,no,no,cellular,19,4,142,2,-1,0,,yes,2014-04-19 00:00:00
46,self-employed,single,secondary,no,526,no,no,cellular,30,4,523,1,87,2,other,yes,2014-04-30 00:00:00
32,management,married,tertiary,no,169,no,no,telephone,14,8,698,2,-1,0,,yes,2014-08-14 00:00:00
27,services,single,secondary,no,1347,no,no,telephone,28,12,824,1,193,11,success,yes,2014-12-28 00:00:00
36,blue-collar,married,primary,no,378,yes,no,cellular,5,5,1240,1,-1,0,,yes,2014-05-05 00:00:00
46,admin,single,tertiary,no,2889,yes,no,cellular,5,5,494,1,-1,0,,yes,2014-05-05 00:00:00
46,technician,married,secondary,no,57,no,no,,28,5,796,1,-1,0,,yes,2014-05-28 00:00:00
49,management,married,tertiary,no,0,no,no,telephone,17,10,223,1,-1,0,,yes,2014-10-17 00:00:00
39,technician,married,tertiary,no,1293,no,no,cellular,3,6,140,2,-1,0,,yes,2014-06-03 00:00:00
33,technician,single,secondary,no,2085,no,no,cellular,9,2,501,2,-1,0,,yes,2014-02-09 00:00:00
48,entrepreneur,single,secondary,no,315,no,no,,11,2,271,1,-1,0,,yes,2014-02-11 00:00:00
38,blue-collar,married,secondary,no,1627,no,no,,16,6,1323,9,-1,0,,yes,2014-06-16 00:00:00
60,retired,married,secondary,no,1853,no,no,cellular,10,2,234,1,183,1,success,yes,2014-02-10 00:00:00
33,technician,single,secondary,no,1429,yes,no,cellular,31,8,268,8,-1,0,,yes,2014-08-31 00:00:00
64,management,married,tertiary,no,3951,no,no,cellular,28,1,134,1,91,1,success,yes,2014-01-28 00:00:00
22,self-employed,single,tertiary,no,780,no,no,cellular,17,3,272,3,-1,0,,yes,2014-03-17 00:00:00
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,8,587,2,-1,0,,yes,2014-08-07 00:00:00
36,blue-collar,married,secondary,no,218,yes,no,cellular,4,5,619,6,-1,0,,yes,2014-05-04 00:00:00
72,retired,married,primary,no,763,no,no,cellular,24,4,384,2,-1,0,,yes,2014-04-24 00:00:00
37,services,married,secondary,no,4151,yes,yes,cellular,30,7,543,4,-1,0,,yes,2014-07-30 00:00:00
78,retired,divorced,primary,no,2787,no,no,telephone,1,7,372,1,-1,0,,yes,2014-07-01 00:00:00
31,technician,married,tertiary,no,26,no,yes,cellular,18,11,419,1,127,6,other,yes,2014-11-18 00:00:00
20,student,single,secondary,no,153,no,no,,21,6,100,1,-1,0,,yes,2014-06-21 00:00:00
60,self-employed,married,primary,no,362,no,yes,cellular,29,7,816,6,-1,0,,yes,2014-07-29 00:00:00
36,self-employed,married,secondary,no,1184,yes,no,cellular,6,4,1063,1,-1,0,,yes,2014-04-06 00:00:00
51,technician,married,secondary,no,6840,no,no,telephone,7,7,257,1,-1,0,,yes,2014-07-07 00:00:00
26,blue-collar,single,secondary,no,3145,no,no,cellular,28,12,1141,1,209,1,other,yes,2014-12-28 00:00:00
48,admin,married,secondary,no,660,no,no,cellular,18,2,318,1,561,2,success,yes,2014-02-18 00:00:00
49,management,married,tertiary,no,1311,yes,no,cellular,8,5,813,1,-1,0,,yes,2014-05-08 00:00:00
20,student,single,secondary,no,215,no,no,cellular,24,11,325,1,95,5,success,yes,2014-11-24 00:00:00
77,retired,married,primary,no,3324,no,no,cellular,13,5,289,1,91,5,success,yes,2014-05-13 00:00:00
42,management,single,tertiary,yes,0,yes,no,cellular,21,11,824,1,-1,0,,yes,2014-11-21 00:00:00
31,admin,single,secondary,no,747,yes,no,,26,5,543,2,-1,0,,yes,2014-05-26 00:00:00
56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,5,556,1,181,2,other,yes,2014-05-17 00:00:00
32,technician,single,tertiary,no,1246,yes,no,cellular,30,4,509,1,85,2,success,yes,2014-04-30 00:00:00
33,management,married,tertiary,no,271,yes,no,cellular,14,8,801,2,-1,0,,yes,2014-08-14 00:00:00
33,management,single,tertiary,no,1271,yes,no,cellular,15,4,636,3,330,1,failure,yes,2014-04-15 00:00:00
54,housemaid,married,secondary,no,962,yes,no,cellular,29,10,288,3,-1,0,,yes,2014-10-29 00:00:00
28,student,single,tertiary,no,3054,no,no,cellular,30,4,384,1,80,6,other,yes,2014-04-30 00:00:00
41,unemployed,married,tertiary,no,0,no,no,cellular,30,10,373,3,-1,0,,yes,2014-10-30 00:00:00
51,management,married,tertiary,no,346,no,no,cellular,12,11,134,2,192,3,failure,yes,2014-11-12 00:00:00
43,blue-collar,divorced,primary,no,3550,no,no,cellular,20,11,1154,1,-1,0,,yes,2014-11-20 00:00:00
36,management,single,tertiary,no,1379,no,no,cellular,25,5,189,1,186,1,failure,yes,2014-05-25 00:00:00
49,management,married,tertiary,no,1093,yes,yes,cellular,12,1,243,2,91,2,success,yes,2014-01-12 00:00:00
47,admin,divorced,secondary,no,295,yes,no,,6,6,94,2,-1,0,,yes,2014-06-06 00:00:00
30,services,married,secondary,no,129,yes,no,,26,5,1446,7,-1,0,,yes,2014-05-26 00:00:00
31,technician,married,tertiary,no,636,yes,no,cellular,4,5,352,4,-1,0,,yes,2014-05-04 00:00:00
39,technician,married,secondary,no,4101,yes,no,cellular,18,2,146,2,264,1,other,yes,2014-02-18 00:00:00
40,management,married,tertiary,no,3352,yes,no,telephone,23,10,138,1,-1,0,,yes,2014-10-23 00:00:00
48,management,single,tertiary,no,334,yes,no,cellular,28,9,600,2,92,12,success,yes,2014-09-28 00:00:00
30,services,divorced,secondary,no,341,yes,no,cellular,20,11,478,1,-1,0,,yes,2014-11-20 00:00:00
41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,11,929,1,-1,0,,yes,2014-11-18 00:00:00
33,services,married,secondary,no,227,yes,yes,cellular,13,8,477,2,-1,0,,yes,2014-08-13 00:00:00
25,student,single,secondary,no,125,no,no,cellular,9,2,215,1,92,2,success,yes,2014-02-09 00:00:00
49,admin,married,secondary,no,3608,yes,no,,13,11,231,1,-1,0,,yes,2014-11-13 00:00:00
32,management,single,tertiary,no,2536,yes,no,cellular,26,8,958,6,-1,0,,yes,2014-08-26 00:00:00
64,management,married,tertiary,no,4688,no,no,cellular,21,10,200,1,-1,0,,yes,2014-10-21 00:00:00
28,student,single,secondary,no,0,no,no,cellular,18,2,209,20,-1,0,,yes,2014-02-18 00:00:00
37,management,married,tertiary,no,1113,no,no,cellular,2,3,229,1,182,1,success,yes,2014-03-02 00:00:00
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,4,295,4,187,6,success,yes,2014-04-13 00:00:00
53,admin,single,secondary,no,2892,no,no,cellular,9,4,527,3,-1,0,,yes,2014-04-09 00:00:00
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,4,103,1,182,3,success,yes,2014-04-13 00:00:00
34,services,married,secondary,no,1076,no,no,cellular,12,5,152,1,182,6,success,yes,2014-05-12 00:00:00
26,admin,single,secondary,yes,-930,yes,no,cellular,14,5,786,1,-1,0,,yes,2014-05-14 00:00:00
39,blue-collar,married,secondary,no,1382,yes,no,cellular,11,2,397,2,-1,0,,yes,2014-02-11 00:00:00
45,management,single,tertiary,no,2048,yes,no,cellular,18,10,310,1,804,1,failure,yes,2014-10-18 00:00:00
19,student,single,primary,no,608,no,no,cellular,12,5,236,1,180,2,success,yes,2014-05-12 00:00:00
33,blue-collar,divorced,,yes,-274,yes,yes,cellular,17,4,715,2,329,2,failure,yes,2014-04-17 00:00:00
43,admin,married,secondary,no,132,no,no,cellular,27,5,187,2,71,1,success,yes,2014-05-27 00:00:00
35,technician,single,secondary,no,344,no,no,cellular,27,8,519,16,-1,0,,yes,2014-08-27 00:00:00
52,blue-collar,married,secondary,no,2230,no,no,cellular,29,10,423,3,-1,0,,yes,2014-10-29 00:00:00
28,self-employed,single,secondary,no,5679,yes,no,cellular,9,2,701,4,-1,0,,yes,2014-02-09 00:00:00
35,blue-collar,single,secondary,no,885,yes,no,cellular,15,7,632,6,-1,0,,yes,2014-07-15 00:00:00
50,blue-collar,married,primary,no,3764,no,no,telephone,9,9,214,2,99,4,failure,yes,2014-09-09 00:00:00
37,services,married,secondary,no,4017,no,no,cellular,30,4,665,2,196,1,success,yes,2014-04-30 00:00:00
36,technician,married,secondary,no,368,yes,yes,,6,5,1597,2,-1,0,,yes,2014-05-06 00:00:00
61,retired,married,secondary,no,569,no,no,cellular,4,8,219,1,-1,0,,yes,2014-08-04 00:00:00
24,blue-collar,married,secondary,no,272,no,no,cellular,16,11,105,2,94,2,success,yes,2014-11-16 00:00:00
35,services,single,primary,no,167,no,yes,cellular,11,7,614,2,-1,0,,yes,2014-07-11 00:00:00
32,management,married,tertiary,no,1388,yes,no,cellular,30,4,753,1,-1,0,,yes,2014-04-30 00:00:00
45,blue-collar,married,secondary,no,7895,yes,no,cellular,4,2,872,1,-1,0,,yes,2014-02-04 00:00:00
43,blue-collar,married,secondary,no,2160,no,no,cellular,8,9,261,1,98,1,success,yes,2014-09-08 00:00:00
39,technician,married,secondary,no,1587,yes,no,cellular,2,6,171,3,-1,0,,yes,2014-06-02 00:00:00
35,management,divorced,tertiary,no,1723,yes,no,cellular,25,7,862,1,-1,0,,yes,2014-07-25 00:00:00
23,student,single,tertiary,no,691,no,no,cellular,27,5,1178,1,178,6,success,yes,2014-05-27 00:00:00
34,blue-collar,married,secondary,no,243,yes,no,cellular,18,5,507,1,-1,0,,yes,2014-05-18 00:00:00
47,admin,single,secondary,no,3696,no,no,cellular,12,1,758,4,-1,0,,yes,2014-01-12 00:00:00
